日期,股票代码,名称,开盘价,收盘价,最低价,最高价,涨跌幅,成交量,成交金额,前收盘,
2017-06-14,'000001,上证指数,3146.748,3130.674,3125.3546,3149.1731,-0.7315,138347042,1.60641229612e+11,3153.7429,
2017-06-13,'000001,上证指数,3134.0089,3153.7429,3131.0431,3155.9895,0.4416,128318279,1.48457870014e+11,3139.8766,
2017-06-12,'000001,上证指数,3149.5266,3139.8766,3135.314,3164.9502,-0.5865,146729425,1.70223276943e+11,3158.4004,
2017-06-09,'000001,上证指数,3147.4533,3158.4004,3146.1075,3165.9197,0.2561,160136334,1.8158488479e+11,3150.3336,
2017-06-08,'000001,上证指数,3136.4705,3150.3336,3132.8278,3153.2635,0.3187,152277659,1.78894298541e+11,3140.3249,
2017-06-07,'000001,上证指数,3101.7608,3140.3249,3098.9508,3140.7743,1.2314,173229014,1.94287945514e+11,3102.126,
2017-06-06,'000001,上证指数,3084.5401,3102.126,3078.7872,3102.8633,0.3387,113439963,1.27804624246e+11,3091.6561,
2017-06-05,'000001,上证指数,3102.1095,3091.6561,3084.8301,3105.5056,-0.4471,132570300,1.43429802002e+11,3105.54,
2017-06-02,'000001,上证指数,3094.2253,3105.54,3081.8485,3110.3891,0.094,142504925,1.54454347995e+11,3102.6232,
2017-06-01,'000001,上证指数,3108.4214,3102.6232,3097.6794,3113.5212,-0.4669,163015719,1.80782624777e+11,3117.1778,
2017-05-31,'000001,上证指数,3125.3252,3117.1778,3111.5563,3143.2787,0.2289,152950430,1.77913309936e+11,3110.0587,
2017-05-26,'000001,上证指数,3101.2864,3110.0587,3100.3877,3120.6627,0.0717,155923486,1.71327384644e+11,3107.8311,
2017-05-25,'000001,上证指数,3055.3425,3107.8311,3052.8309,3114.6578,1.428,191391841,2.01910125032e+11,3064.0759,
2017-05-24,'000001,上证指数,3047.5681,3064.0759,3022.3026,3064.8127,0.0695,139813353,1.52669201599e+11,3061.947,
2017-05-23,'000001,上证指数,3069.3935,3061.947,3050.8423,3084.2352,-0.4464,178310599,1.95073653676e+11,3075.6756,
2017-05-22,'000001,上证指数,3087.1705,3075.6756,3063.1529,3103.9375,-0.4839,153683730,1.7034098265e+11,3090.6309,
2017-05-19,'000001,上证指数,3086.7054,3090.6309,3081.278,3095.4826,0.0159,129635230,1.50164226218e+11,3090.139,
2017-05-18,'000001,上证指数,3082.3288,3090.139,3077.9631,3103.4413,-0.4607,148620035,1.68149514123e+11,3104.4415,
2017-05-17,'000001,上证指数,3107.802,3104.4415,3101.2953,3119.5816,-0.2738,168674158,1.945605941e+11,3112.9642,
2017-05-16,'000001,上证指数,3082.8717,3112.9642,3060.5344,3113.5116,0.7357,173775564,1.93292104557e+11,3090.2289,
2017-05-15,'000001,上证指数,3085.9319,3090.2289,3085.9319,3098.9125,0.2178,135660728,1.58269607703e+11,3083.5132,
2017-05-12,'000001,上证指数,3054.1123,3083.5132,3051.8713,3090.4914,0.719,159684099,1.75107245752e+11,3061.5003,
2017-05-11,'000001,上证指数,3036.7891,3061.5003,3016.5305,3063.5637,0.2855,191341901,1.97604070142e+11,3052.785,
2017-05-10,'000001,上证指数,3078.1728,3052.785,3051.5896,3090.8191,-0.9006,160794452,1.81624151692e+11,3080.5269,
2017-05-09,'000001,上证指数,3064.8484,3080.5269,3056.558,3084.2077,0.0622,135066674,1.52795901608e+11,3078.6129,
2017-05-08,'000001,上证指数,3090.0652,3078.6129,3067.6943,3093.4516,-0.7871,180526904,1.98171689423e+11,3103.0378,
2017-05-05,'000001,上证指数,3114.7735,3103.0378,3092.0918,3117.6141,-0.778,176213641,2.0027390817e+11,3127.3687,
2017-05-04,'000001,上证指数,3127.1058,3127.3687,3111.3912,3143.8179,-0.2544,177967485,2.00170851568e+11,3135.346,
2017-05-03,'000001,上证指数,3138.3068,3135.346,3123.7509,3148.2857,-0.2661,163763924,1.9023660069e+11,3143.7121,
2017-05-02,'000001,上证指数,3147.2275,3143.7121,3136.5391,3154.7812,-0.347,154222962,1.76389916688e+11,3154.6584,
2017-04-28,'000001,上证指数,3144.0219,3154.6584,3136.5781,3154.7266,0.0784,162889899,1.83195769806e+11,3152.1869,
2017-04-27,'000001,上证指数,3131.3496,3152.1869,3097.3334,3155.0033,0.361,211793073,2.35748319355e+11,3140.8471,
2017-04-26,'000001,上证指数,3132.9181,3140.8471,3131.418,3152.9534,0.2003,169878107,1.97112873017e+11,3134.5674,
2017-04-25,'000001,上证指数,3123.8943,3134.5674,3117.4488,3145.2672,0.1609,153418307,1.74129249619e+11,3129.5312,
2017-04-24,'000001,上证指数,3164.2479,3129.5312,3111.2145,3164.2479,-1.3747,186277434,1.97845253573e+11,3173.1512,
2017-04-21,'000001,上证指数,3170.2899,3173.1512,3158.6286,3180.7944,0.0331,164761740,1.841314407e+11,3172.1003,
2017-04-20,'000001,上证指数,3165.665,3172.1003,3148.1844,3178.1826,0.0446,190873985,2.20098232749e+11,3170.6867,
2017-04-19,'000001,上证指数,3184.666,3170.6867,3147.0655,3189.4368,-0.8142,213238075,2.25806056521e+11,3196.7133,
2017-04-18,'000001,上证指数,3215.3963,3196.7133,3196.4884,3225.0546,-0.79,188661353,2.11866767668e+11,3222.1673,
2017-04-17,'000001,上证指数,3229.9491,3222.1673,3199.9121,3229.9491,-0.7363,212737189,2.27214681389e+11,3246.0668,
2017-04-14,'000001,上证指数,3276.1381,3246.0668,3238.8959,3276.7112,-0.9125,214508558,2.24106679468e+11,3275.9603,
2017-04-13,'000001,上证指数,3265.2181,3275.9603,3261.4901,3281.1369,0.0651,207346875,2.2328721471e+11,3273.8301,
2017-04-12,'000001,上证指数,3283.8369,3273.8301,3262.2773,3284.9338,-0.4602,269381790,3.11505523795e+11,3288.9657,
2017-04-11,'000001,上证指数,3266.2219,3288.9657,3244.4047,3290.3887,0.5987,281281248,3.266224069e+11,3269.3926,
2017-04-10,'000001,上证指数,3285.4594,3269.3926,3265.0121,3285.4594,-0.524,232694616,2.79415195386e+11,3286.616,
2017-04-07,'000001,上证指数,3280.6239,3286.616,3275.0507,3295.187,0.171,236108942,2.66738322876e+11,3281.0047,
2017-04-06,'000001,上证指数,3272.1926,3281.0047,3265.7645,3286.6739,0.3272,245287999,2.62335587585e+11,3270.3054,
2017-04-05,'000001,上证指数,3235.6603,3270.3054,3233.2367,3270.6453,1.483,248320202,2.73201155674e+11,3222.5142,
2017-03-31,'000001,上证指数,3206.2529,3222.5142,3205.5365,3226.2483,0.3824,196442922,2.14036159962e+11,3210.2369,
2017-03-30,'000001,上证指数,3235.1369,3210.2369,3195.8524,3240.0174,-0.9588,247135479,2.65694871643e+11,3241.3144,
2017-03-29,'000001,上证指数,3252.8653,3241.3144,3233.2795,3262.0976,-0.3576,216105575,2.4537185262e+11,3252.9479,
2017-03-28,'000001,上证指数,3265.6344,3252.9479,3246.0861,3265.6344,-0.4288,161710013,2.03452481772e+11,3266.9552,
2017-03-27,'000001,上证指数,3268.924,3266.9552,3262.1184,3283.2393,-0.0762,201852675,2.49185540341e+11,3269.4451,
2017-03-24,'000001,上证指数,3247.3495,3269.4451,3241.1233,3275.2066,0.6432,219777914,2.67094164316e+11,3248.5495,
2017-03-23,'000001,上证指数,3245.8078,3248.5495,3221.9344,3262.0914,0.1026,193029144,2.58246691e+11,3245.2198,
2017-03-22,'000001,上证指数,3246.2233,3245.2198,3229.1283,3255.7779,-0.5025,189731649,2.44545459041e+11,3261.6108,
2017-03-21,'000001,上证指数,3250.2473,3261.6108,3246.6959,3262.2209,0.3323,162719306,2.19121269782e+11,3250.8082,
2017-03-20,'000001,上证指数,3241.1101,3250.8082,3228.1177,3251.1271,0.4127,170548430,2.13951759502e+11,3237.4471,
2017-03-17,'000001,上证指数,3271.8665,3237.4471,3232.2806,3274.1903,-0.9633,200583223,2.62184046475e+11,3268.9354,
2017-03-16,'000001,上证指数,3247.1628,3268.9354,3247.1628,3269.77,0.8383,189416002,2.44508344465e+11,3241.7597,
2017-03-15,'000001,上证指数,3235.403,3241.7597,3227.7377,3243.713,0.0751,144055682,1.85727250364e+11,3239.3278,
2017-03-14,'000001,上证指数,3235.2515,3239.3278,3231.5209,3246.3285,0.0712,146946022,1.91535126691e+11,3237.0244,
2017-03-13,'000001,上证指数,3209.4492,3237.0244,3193.1565,3237.1212,0.7552,163673760,2.06919741904e+11,3212.7601,
2017-03-10,'000001,上证指数,3213.7294,3212.7601,3208.4472,3222.3189,-0.1239,136672743,1.73663170235e+11,3216.7457,
2017-03-09,'000001,上证指数,3233.7007,3216.7457,3205.2794,3233.8749,-0.7381,167371108,1.99217646811e+11,3240.6646,
2017-03-08,'000001,上证指数,3240.5323,3240.6646,3230.6083,3245.3043,-0.0537,160731388,1.98225782571e+11,3242.4063,
2017-03-07,'000001,上证指数,3233.0939,3242.4063,3226.8219,3242.6591,0.2641,164064235,2.09931208364e+11,3233.8657,
2017-03-06,'000001,上证指数,3217.3345,3233.8657,3215.067,3234.6626,0.4833,156092158,1.93769172396e+11,3218.3118,
2017-03-03,'000001,上证指数,3219.2019,3218.3118,3206.6127,3221.1553,-0.3627,157082368,1.92707923011e+11,3230.0281,
2017-03-02,'000001,上证指数,3250.5183,3230.0281,3228.6647,3256.8074,-0.5207,181215076,2.23043958766e+11,3246.9335,
2017-03-01,'000001,上证指数,3240.0726,3246.9335,3237.8714,3259.9781,0.1604,190677550,2.25940967942e+11,3241.7331,
2017-02-28,'000001,上证指数,3225.9689,3241.7331,3225.9689,3242.679,0.4049,151244318,1.8601928881e+11,3228.6602,
2017-02-27,'000001,上证指数,3249.1945,3228.6602,3224.0884,3251.6543,-0.7614,182581071,2.11395715856e+11,3253.4327,
2017-02-24,'000001,上证指数,3246.8603,3253.4327,3233.5348,3253.9556,0.0633,186406362,2.13839036867e+11,3251.375,
2017-02-23,'000001,上证指数,3258.8319,3251.375,3236.3549,3264.0819,-0.3018,209179800,2.36822582276e+11,3261.2184,
2017-02-22,'000001,上证指数,3252.6898,3261.2184,3243.8398,3261.3808,0.2426,207453776,2.34815325824e+11,3253.3257,
2017-02-21,'000001,上证指数,3242.2226,3253.3257,3239.8775,3254.3355,0.4125,211673066,2.3355117605e+11,3239.9613,
2017-02-20,'000001,上证指数,3198.9633,3239.9613,3198.9633,3241.458,1.1832,232152096,2.50276131814e+11,3202.0756,
2017-02-17,'000001,上证指数,3227.7073,3202.0756,3199.4248,3238.3959,-0.8528,226228177,2.48572751592e+11,3229.6184,
2017-02-16,'000001,上证指数,3210.3567,3229.6184,3207.7852,3230.2754,0.5177,216955942,2.26587611994e+11,3212.9857,
2017-02-15,'000001,上证指数,3215.4639,3212.9857,3206.5606,3235.9977,-0.1536,241507706,2.5796524446e+11,3217.928,
2017-02-14,'000001,上证指数,3216.137,3217.928,3205.2853,3219.4047,0.0338,188798088,2.04253821854e+11,3216.8394,
2017-02-13,'000001,上证指数,3198.9946,3216.8394,3198.9946,3219.4072,0.63,220191508,2.3615876682e+11,3196.699,
2017-02-10,'000001,上证指数,3183.0069,3196.699,3182.8021,3205.049,0.4247,239348913,2.4577216392e+11,3183.1794,
2017-02-09,'000001,上证指数,3164.6875,3183.1794,3162.5744,3186.838,0.5115,191640327,2.09723158641e+11,3166.9818,
2017-02-08,'000001,上证指数,3148.086,3166.9818,3132.0333,3167.4465,0.4406,144920187,1.70854126256e+11,3153.0878,
2017-02-07,'000001,上证指数,3154.4046,3153.0878,3140.0356,3159.544,-0.1234,128337442,1.52559086118e+11,3156.9838,
2017-02-06,'000001,上证指数,3143.0931,3156.9838,3135.3869,3158.8433,0.5354,127198283,1.50067694721e+11,3140.17,
2017-02-03,'000001,上证指数,3160.0816,3140.17,3136.013,3162.6771,-0.6013,92224736,1.08023659889e+11,3159.166,
2017-01-26,'000001,上证指数,3149.2167,3159.166,3148.9083,3163.1041,0.3052,113876772,1.25013193942e+11,3149.5547,
2017-01-25,'000001,上证指数,3137.6462,3149.5547,3133.1911,3151.4723,0.2228,112073827,1.26765829992e+11,3142.5533,
2017-01-24,'000001,上证指数,3134.5921,3142.5533,3131.2181,3149.5312,0.1842,125973881,1.34553852177e+11,3136.7748,
2017-01-23,'000001,上证指数,3125.4209,3136.7748,3125.4209,3145.8411,0.4366,132660392,1.48145735877e+11,3123.1389,
2017-01-20,'000001,上证指数,3095.8185,3123.1389,3095.2147,3125.6599,0.7042,122366777,1.41471811351e+11,3101.2992,
2017-01-19,'000001,上证指数,3104.9715,3101.2992,3094.0055,3115.7778,-0.3763,123851420,1.39280461467e+11,3113.0123,
2017-01-18,'000001,上证指数,3104.7664,3113.0123,3098.5864,3123.7203,0.1363,131780128,1.44546719278e+11,3108.7746,
2017-01-17,'000001,上证指数,3087.0295,3108.7746,3072.3384,3108.9072,0.1723,136157861,1.54757554735e+11,3103.428,
2017-01-16,'000001,上证指数,3104.4924,3103.428,3044.2912,3105.1423,-0.2999,257885996,2.62826041801e+11,3112.7644,
2017-01-13,'000001,上证指数,3116.0827,3112.7644,3102.1628,3130.5146,-0.2092,156274214,1.74438553999e+11,3119.2886,
2017-01-12,'000001,上证指数,3133.6015,3119.2886,3115.9787,3144.9699,-0.5568,148889240,1.61922296472e+11,3136.7535,
2017-01-11,'000001,上证指数,3156.6856,3136.7535,3136.2667,3167.0288,-0.7881,178362221,1.89186459362e+11,3161.6713,
2017-01-10,'000001,上证指数,3167.5701,3161.6713,3157.3322,3174.5781,-0.3016,179759216,1.9496321658e+11,3171.2362,
2017-01-09,'000001,上证指数,3148.5317,3171.2362,3147.7351,3173.136,0.5363,171714075,1.92110579318e+11,3154.321,
2017-01-06,'000001,上证指数,3163.7761,3154.321,3153.0253,3172.0347,-0.3503,183708966,2.07296038444e+11,3165.4109,
2017-01-05,'000001,上证指数,3157.9063,3165.4109,3154.281,3168.5021,0.2095,174727645,1.99692026733e+11,3158.794,
2017-01-04,'000001,上证指数,3133.7873,3158.794,3130.1145,3160.1029,0.7294,167860850,1.95914292648e+11,3135.9208,
2017-01-03,'000001,上证指数,3105.3085,3135.9208,3105.3085,3136.4558,1.0402,141567187,1.59887139472e+11,3103.6373,
2016-12-30,'000001,上证指数,3097.3454,3103.6373,3089.9894,3108.8393,0.2435,133267130,1.51732781753e+11,3096.0968,
2016-12-29,'000001,上证指数,3095.8447,3096.0968,3087.344,3111.7994,-0.1979,132623292,1.499191828e+11,3102.2357,
2016-12-28,'000001,上证指数,3113.7671,3102.2357,3094.5488,3118.7818,-0.399,135727087,1.54329653047e+11,3114.664,
2016-12-27,'000001,上证指数,3117.3868,3114.664,3113.7451,3127.8828,-0.2532,141528939,1.62193908541e+11,3122.569,
2016-12-26,'000001,上证指数,3095.5787,3122.569,3068.415,3122.8812,0.3992,152571881,1.70555610888e+11,3110.1544,
2016-12-23,'000001,上证指数,3134.9292,3110.1544,3103.7476,3138.404,-0.9366,166176769,1.89281177497e+11,3139.558,
2016-12-22,'000001,上证指数,3132.1558,3139.558,3126.8872,3143.1685,0.0678,167804990,1.85981556911e+11,3137.4297,
2016-12-21,'000001,上证指数,3107.2396,3137.4297,3107.2396,3140.2512,1.1136,186706607,2.04247805174e+11,3102.8759,
2016-12-20,'000001,上证指数,3115.8984,3102.8759,3084.7997,3117.0145,-0.4878,157426759,1.71611881109e+11,3118.0846,
2016-12-19,'000001,上证指数,3120.6963,3118.0846,3110.0817,3125.284,-0.1568,154169716,1.74500240651e+11,3122.9815,
2016-12-16,'000001,上证指数,3111.5145,3122.9815,3106.3464,3128.8735,0.1701,164988699,1.89844752856e+11,3117.677,
2016-12-15,'000001,上证指数,3125.7568,3117.677,3100.9128,3138.7793,-0.7277,189990626,2.12863239254e+11,3140.5308,
2016-12-14,'000001,上证指数,3149.3774,3140.5308,3136.348,3170.0208,-0.4598,201358887,2.19206160238e+11,3155.0374,
2016-12-13,'000001,上证指数,3138.9881,3155.0374,3118.7121,3162.496,0.0656,185164495,2.03175456917e+11,3152.9704,
2016-12-12,'000001,上证指数,3233.6661,3152.9704,3149.8955,3245.0946,-2.4719,274708461,2.94260138539e+11,3232.8834,
2016-12-09,'000001,上证指数,3209.3395,3232.8834,3207.0433,3244.8013,0.5448,204023956,2.26387156318e+11,3215.3658,
2016-12-08,'000001,上证指数,3225.5499,3215.3658,3211.4712,3228.122,-0.2134,170710173,1.97802065189e+11,3222.2415,
2016-12-07,'000001,上证指数,3198.4748,3222.2415,3189.485,3222.428,0.7061,169072847,1.89443846603e+11,3199.6473,
2016-12-06,'000001,上证指数,3202.0293,3199.6473,3196.5248,3215.3114,-0.158,157572693,1.77170154406e+11,3204.7092,
2016-12-05,'000001,上证指数,3203.7844,3204.7092,3194.8785,3219.5181,-1.2064,223010394,2.38598033019e+11,3243.8432,
2016-12-02,'000001,上证指数,3270.1205,3243.8432,3235.277,3279.7137,-0.9002,259567205,2.81559095556e+11,3273.3093,
2016-12-01,'000001,上证指数,3257.0268,3273.3093,3256.2555,3279.6707,0.7161,237759864,2.61553934531e+11,3250.0344,
2016-11-30,'000001,上证指数,3272.1422,3250.0344,3239.5206,3277.2694,-1.0018,243576053,2.62808738181e+11,3282.9238,
2016-11-29,'000001,上证指数,3269.2339,3282.9238,3263.3973,3301.2133,0.1808,320836287,3.4814934967e+11,3276.9996,
2016-11-28,'000001,上证指数,3270.0471,3276.9996,3267.6736,3288.3372,0.4617,281551253,3.00460150894e+11,3261.9378,
2016-11-25,'000001,上证指数,3241.2433,3261.9378,3209.5979,3262.4379,0.6232,233921601,2.591170404e+11,3241.7359,
2016-11-24,'000001,上证指数,3237.428,3241.7359,3232.869,3257.8574,0.0185,232324527,2.67224712392e+11,3241.1366,
2016-11-23,'000001,上证指数,3247.9448,3241.1366,3231.5863,3262.8788,-0.2221,249959592,2.77942467717e+11,3248.3517,
2016-11-22,'000001,上证指数,3220.9825,3248.3517,3220.9825,3249.6765,0.9386,261631547,2.9248483064e+11,3218.1477,
2016-11-21,'000001,上证指数,3188.4964,3218.1477,3188.2799,3229.7568,0.7921,230652844,2.63177808131e+11,3192.8559,
2016-11-18,'000001,上证指数,3207.1933,3192.8559,3187.4963,3212.394,-0.4861,209826639,2.35352062308e+11,3208.4525,
2016-11-17,'000001,上证指数,3198.4985,3208.4525,3187.2056,3211.0527,0.1059,214206240,2.2677585118e+11,3205.0572,
2016-11-16,'000001,上证指数,3208.4973,3205.0572,3195.4105,3210.8927,-0.0601,221766993,2.44854511188e+11,3206.9858,
2016-11-15,'000001,上证指数,3209.9546,3206.9858,3195.0353,3214.292,-0.1054,240886350,2.67003870859e+11,3210.371,
2016-11-14,'000001,上证指数,3187.7093,3210.371,3186.7956,3221.4584,0.4483,329608313,3.46974628516e+11,3196.0436,
2016-11-11,'000001,上证指数,3169.4007,3196.0436,3166.0696,3202.7401,0.7808,310854579,3.43773951274e+11,3171.282,
2016-11-10,'000001,上证指数,3148.544,3171.282,3148.544,3172.3085,1.3717,244192602,2.85992810523e+11,3128.3702,
2016-11-09,'000001,上证指数,3146.0775,3128.3702,3096.9466,3146.9497,-0.62,241114958,2.77229392734e+11,3147.8875,
2016-11-08,'000001,上证指数,3140.9435,3147.8875,3134.9547,3156.8812,0.4645,190846979,2.2158511719e+11,3133.3326,
2016-11-07,'000001,上证指数,3124.892,3133.3326,3117.0961,3139.2017,0.2565,179418490,2.10602324385e+11,3125.3167,
2016-11-04,'000001,上证指数,3126.3489,3125.3167,3119.5354,3141.3337,-0.1157,197683197,2.39043257281e+11,3128.9356,
2016-11-03,'000001,上证指数,3096.765,3128.9356,3094.1025,3140.9298,0.8445,222986260,2.65820360415e+11,3102.7326,
2016-11-02,'000001,上证指数,3115.7291,3102.7326,3099.8196,3118.9773,-0.631,182722067,2.21676542065e+11,3122.4356,
2016-11-01,'000001,上证指数,3101.6639,3122.4356,3097.0423,3122.6147,0.7077,160232032,1.95831592265e+11,3100.492,
2016-10-31,'000001,上证指数,3097.1881,3100.492,3081.0722,3102.3015,-0.1217,151506764,1.78427745444e+11,3104.2703,
2016-10-28,'000001,上证指数,3111.7035,3104.2703,3101.2371,3128.6427,-0.2596,181774123,2.12593009855e+11,3112.3498,
2016-10-27,'000001,上证指数,3112.6028,3112.3498,3100.3918,3114.7587,-0.1271,158008789,1.82237125269e+11,3116.3119,
2016-10-26,'000001,上证指数,3129.8382,3116.3119,3110.3874,3129.8382,-0.4989,191663263,2.15767706369e+11,3131.9385,
2016-10-25,'000001,上证指数,3127.9684,3131.9385,3121.0499,3132.5046,0.118,203380898,2.20861464075e+11,3128.2467,
2016-10-24,'000001,上证指数,3092.0466,3128.2467,3090.7864,3137.0335,1.2069,240522349,2.50354393568e+11,3090.9412,
2016-10-21,'000001,上证指数,3081.3891,3090.9412,3069.2669,3101.8486,0.2102,187388072,2.01953662395e+11,3084.4577,
2016-10-20,'000001,上证指数,3084.9076,3084.4577,3076.2949,3089.682,-0.0085,160691364,1.7767454271e+11,3084.7189,
2016-10-19,'000001,上证指数,3085.749,3084.7189,3076.7705,3096.2228,0.0274,182470143,1.97481136362e+11,3083.8751,
2016-10-18,'000001,上证指数,3037.4036,3083.8751,3037.4036,3084.1867,1.4044,182042460,1.96036127966e+11,3041.1663,
2016-10-17,'000001,上证指数,3064.691,3041.1663,3033.7532,3068.812,-0.739,163733265,1.80594077051e+11,3063.8086,
2016-10-14,'000001,上证指数,3056.9927,3063.8086,3043.1841,3064.7895,0.0804,155373705,1.63792994643e+11,3061.3458,
2016-10-13,'000001,上证指数,3057.9724,3061.3458,3052.6403,3064.9989,0.0931,154756725,1.66335869075e+11,3058.4981,
2016-10-12,'000001,上证指数,3057.3163,3058.4981,3048.8881,3060.5142,-0.2203,142493577,1.5998296136e+11,3065.2497,
2016-10-11,'000001,上证指数,3051.6216,3065.2497,3048.0175,3066.104,0.5612,167273496,1.8378764835e+11,3048.1428,
2016-10-10,'000001,上证指数,3020.4566,3048.1428,3014.6198,3048.2358,1.4457,160051104,1.7552179258e+11,3004.703,
2016-09-30,'000001,上证指数,2994.2507,3004.703,2993.0617,3009.1953,0.2074,101333562,1.12794538478e+11,2998.4827,
2016-09-29,'000001,上证指数,2992.1683,2998.4827,2991.9088,3009.1984,0.3556,113213919,1.2272857007e+11,2987.8576,
